hora,temperatura
2025-08-20T02:41:20,16.81
2025-08-20T02:41:25,15.63
2025-08-20T02:41:30,15.63
2025-08-20T02:41:35,17.46
2025-08-20T02:41:40,16.83
2025-08-20T02:41:45,18.46
2025-08-20T02:41:50,15.16
2025-08-20T02:41:55,18.42
2025-08-20T02:42:00,17.82
2025-08-20T02:42:05,15.99
2025-08-20T02:42:10,18.68
2025-08-20T02:42:15,15.08
2025-08-20T02:42:20,16.67
2025-08-20T02:42:25,17.43
2025-08-20T02:42:30,18.09
2025-08-20T02:42:35,18.22
2025-08-20T02:42:40,17.1
2025-08-20T02:42:45,17.59
2025-08-20T02:42:50,18.46
2025-08-20T02:42:55,17.86
2025-08-20T02:43:00,15
2025-08-20T02:43:05,18.6
2025-08-20T02:43:10,17.77
2025-08-20T02:43:15,18.53
2025-08-20T02:43:20,16.9
2025-08-20T02:43:25,17.08
2025-08-20T02:43:30,18.81
2025-08-20T02:43:35,15.3
2025-08-20T02:43:40,17.16
2025-08-20T02:43:45,15.16
2025-08-20T02:43:50,18.35
2025-08-20T02:43:55,17.03
2025-08-20T02:44:00,15.19
2025-08-20T02:44:05,18.24
2025-08-20T02:44:10,17.36
2025-08-20T02:44:15,15.28
2025-08-20T02:44:20,17.64
2025-08-20T02:44:25,17.17
2025-08-20T02:44:30,16.4
2025-08-20T02:44:35,16.73
2025-08-20T02:44:40,18.2
2025-08-20T02:44:45,15.57
2025-08-20T02:44:50,16.91
2025-08-20T02:44:55,17.19
2025-08-20T02:45:00,16.9
2025-08-20T02:45:05,17.53
2025-08-20T02:45:10,17.67
2025-08-20T02:45:15,15
2025-08-20T02:45:20,18.1
2025-08-20T02:45:25,15.74
2025-08-20T02:45:30,18.35
2025-08-20T02:45:35,17.47
2025-08-20T02:45:40,17.15
2025-08-20T02:45:45,18.41
2025-08-20T02:45:50,18.16
2025-08-20T02:45:55,18.29
2025-08-20T02:46:00,16.21
2025-08-20T02:46:05,18.64
2025-08-20T02:46:10,16.46
2025-08-20T02:46:15,15.22
2025-08-20T02:46:20,15.23
2025-08-20T02:46:25,15.87
2025-08-20T02:46:30,18.18
2025-08-20T02:46:35,16.3
2025-08-20T02:46:40,15.63
2025-08-20T02:46:45,15.3
2025-08-20T02:46:50,18.04
2025-08-20T02:46:55,18.65
2025-08-20T02:47:00,18.17
2025-08-20T02:47:05,18.59
2025-08-20T02:47:10,17.07
2025-08-20T02:47:15,18.19
2025-08-20T02:47:20,15.69
2025-08-20T02:47:25,17.86
2025-08-20T02:47:30,18.4
2025-08-20T02:47:35,15.56
2025-08-20T02:47:40,15.44
2025-08-20T02:47:45,16.91
2025-08-20T02:47:50,17.9
2025-08-20T02:47:55,15
2025-08-20T02:48:00,15.3
2025-08-20T02:48:05,17.58
2025-08-20T02:48:10,16.2
2025-08-20T02:48:15,17.9
2025-08-20T02:48:20,17.76
2025-08-20T02:48:25,15.19
2025-08-20T02:48:30,17.69
2025-08-20T02:48:35,15.22
2025-08-20T02:48:40,18.24
2025-08-20T02:48:45,15.03
2025-08-20T02:48:50,16.98
2025-08-20T02:48:55,16.93
2025-08-20T02:49:00,18.53
2025-08-20T02:49:05,16.59
2025-08-20T02:49:10,15.47
2025-08-20T02:49:15,15.29
2025-08-20T02:49:20,15.6
2025-08-20T02:49:25,16.21
2025-08-20T02:49:30,16.51
2025-08-20T02:49:35,15.66
2025-08-20T02:49:40,18.69
2025-08-20T02:49:45,17.7
2025-08-20T02:49:50,18.18
2025-08-20T02:49:55,15.13
2025-08-20T02:50:00,16.82
2025-08-20T02:50:05,18.92
2025-08-20T02:50:10,16.0
2025-08-20T02:50:15,15.02
2025-08-20T02:50:20,15.22
2025-08-20T02:50:25,17.26
2025-08-20T02:50:30,16.75
2025-08-20T02:50:35,16.88
2025-08-20T02:50:40,16.58
2025-08-20T02:50:45,15
2025-08-20T02:50:50,15.86
2025-08-20T02:50:55,17.46
2025-08-20T02:51:00,16.08
2025-08-20T02:51:05,17.0
2025-08-20T02:51:10,16.5
2025-08-20T02:51:15,15.93
2025-08-20T02:51:20,18.91
2025-08-20T02:51:25,17.65
2025-08-20T02:51:30,15.53
2025-08-20T02:51:35,15.3
2025-08-20T02:51:40,16.73
2025-08-20T02:51:45,16.76
2025-08-20T02:51:50,15.61
2025-08-20T02:51:55,16.4
2025-08-20T02:52:00,18.75
2025-08-20T02:52:05,15.51
2025-08-20T02:52:10,18.3
2025-08-20T02:52:15,16.9
2025-08-20T02:52:20,15.76
2025-08-20T02:52:25,18.0
2025-08-20T02:52:30,16.25
2025-08-20T02:52:35,17.89
2025-08-20T02:52:40,18.88
2025-08-20T02:52:45,16.2
2025-08-20T02:52:50,16.68
2025-08-20T02:52:55,17.13
2025-08-20T02:53:00,17.6
2025-08-20T02:53:05,17.41
2025-08-20T02:53:10,17.56
2025-08-20T02:53:15,18.76
2025-08-20T02:53:20,15.82
2025-08-20T02:53:25,15.55
2025-08-20T02:53:30,15.77
2025-08-20T02:53:35,16.87
2025-08-20T02:53:40,16.76
2025-08-20T02:53:45,16.99
2025-08-20T02:53:50,16.43
2025-08-20T02:53:55,16.89
2025-08-20T02:54:00,16.16
2025-08-20T02:54:05,15.41
2025-08-20T02:54:10,16.81
2025-08-20T02:54:15,15.28
2025-08-20T02:54:20,18.68
2025-08-20T02:54:25,17.86
2025-08-20T02:54:30,18.2
2025-08-20T02:54:35,17.71
2025-08-20T02:54:40,18.88
2025-08-20T02:54:45,17.61
2025-08-20T02:54:50,17.13
2025-08-20T02:54:55,17.19
2025-08-20T02:55:00,17.85
2025-08-20T02:55:05,16.59
2025-08-20T02:55:10,15.24
2025-08-20T02:55:15,16.16
2025-08-20T02:55:20,17.29
2025-08-20T02:55:25,15.66
2025-08-20T02:55:30,18.12
2025-08-20T02:55:35,15.94
2025-08-20T02:55:40,16.37
2025-08-20T02:55:45,17.84
2025-08-20T02:55:50,16.69
2025-08-20T02:55:55,18.36
2025-08-20T02:56:00,16.3
2025-08-20T02:56:05,18.55
2025-08-20T02:56:10,18.3
2025-08-20T02:56:15,17.4
2025-08-20T02:56:20,18.61
2025-08-20T02:56:25,17.24
2025-08-20T02:56:30,17.32
2025-08-20T02:56:35,18.77
2025-08-20T02:56:40,17.27
2025-08-20T02:56:45,15.83
2025-08-20T02:56:50,17.46
2025-08-20T02:56:55,18.88
2025-08-20T02:57:00,15.49
2025-08-20T02:57:05,17.3
2025-08-20T02:57:10,18.97
2025-08-20T02:57:15,18.44
2025-08-20T02:57:20,16.71
2025-08-20T02:57:25,16.96
2025-08-20T02:57:30,17.14
2025-08-20T02:57:35,17.29
2025-08-20T02:57:40,15.85
2025-08-20T02:57:45,17.9
2025-08-20T02:57:50,18.19
2025-08-20T02:57:55,15.47
2025-08-20T02:58:00,15.67
2025-08-20T02:58:05,17.47
2025-08-20T02:58:10,16.29
2025-08-20T02:58:15,15.95
2025-08-20T02:58:20,17.69
2025-08-20T02:58:25,15.94
2025-08-20T02:58:30,18.53
2025-08-20T02:58:35,17.09
2025-08-20T02:58:40,17.83
2025-08-20T02:58:45,18.55
2025-08-20T02:58:50,18.59
2025-08-20T02:58:55,17.59
2025-08-20T02:59:00,16.98
2025-08-20T02:59:05,16.74
2025-08-20T02:59:10,15.84
2025-08-20T02:59:15,16.48
2025-08-20T02:59:20,17.31
2025-08-20T02:59:25,18.87
2025-08-20T02:59:30,17.26
2025-08-20T02:59:35,16.4
2025-08-20T02:59:40,18.64
2025-08-20T02:59:45,17.04
2025-08-20T02:59:50,17.03
2025-08-20T02:59:55,16.27
2025-08-20T03:00:00,17.76
2025-08-20T03:00:05,16.41
2025-08-20T03:00:10,16.9
2025-08-20T03:00:15,17.47
2025-08-20T03:00:20,15.23
2025-08-20T03:00:25,17.9
2025-08-20T03:00:30,15.2
2025-08-20T03:00:35,16.71
2025-08-20T03:00:40,17.16
2025-08-20T03:00:45,18.49
2025-08-20T03:00:50,15.86
2025-08-20T03:00:55,19.08
2025-08-20T03:01:00,16.96
2025-08-20T03:01:05,18.78
2025-08-20T03:01:10,15.48
2025-08-20T03:01:15,18.6
2025-08-20T03:01:20,17.78
2025-08-20T03:01:25,18.9
2025-08-20T03:01:30,16.92
2025-08-20T03:01:35,16.09
2025-08-20T03:01:40,17.48
2025-08-20T03:01:45,17.0
2025-08-20T03:01:50,18.78
2025-08-20T03:01:55,17.61
2025-08-20T03:02:00,15.41
2025-08-20T03:02:05,17.07
2025-08-20T03:02:10,15.95
2025-08-20T03:02:15,18.99
2025-08-20T03:02:20,18.76
2025-08-20T03:02:25,18.85
2025-08-20T03:02:30,15.83
2025-08-20T03:02:35,15.52
2025-08-20T03:02:40,15.43
2025-08-20T03:02:45,18.71
2025-08-20T03:02:50,18.75
2025-08-20T03:02:55,16.29
2025-08-20T03:03:00,17.83
2025-08-20T03:03:05,18.75
2025-08-20T03:03:10,16.82
2025-08-20T03:03:15,16.3
2025-08-20T03:03:20,17.22
2025-08-20T03:03:25,15.38
2025-08-20T03:03:30,18.92
2025-08-20T03:03:35,17.51
2025-08-20T03:03:40,18.29
2025-08-20T03:03:45,16.55
2025-08-20T03:03:50,17.96
2025-08-20T03:03:55,17.99
2025-08-20T03:04:00,15.56
2025-08-20T03:04:05,17.32
2025-08-20T03:04:10,18.32
2025-08-20T03:04:15,15.88
2025-08-20T03:04:20,17.58
2025-08-20T03:04:25,18.9
2025-08-20T03:04:30,15.54
2025-08-20T03:04:35,16.0
2025-08-20T03:04:40,16.96
2025-08-20T03:04:45,17.47
2025-08-20T03:04:50,18.96
2025-08-20T03:04:55,19.04
2025-08-20T03:05:00,15.71
2025-08-20T03:05:05,17.81
2025-08-20T03:05:10,16.22
2025-08-20T03:05:15,19.24
2025-08-20T03:05:20,19.27
2025-08-20T03:05:25,18.55
2025-08-20T03:05:30,18.56
2025-08-20T03:05:35,15.79
2025-08-20T03:05:40,17.31
2025-08-20T03:05:45,16.88
2025-08-20T03:05:50,15.6
2025-08-20T03:05:55,17.31
2025-08-20T03:06:00,17.06
2025-08-20T03:06:05,16.27
2025-08-20T03:06:10,18.01
2025-08-20T03:06:15,15.92
2025-08-20T03:06:20,17.73
2025-08-20T03:06:25,16.88
2025-08-20T03:06:30,15.34
2025-08-20T03:06:35,18.39
2025-08-20T03:06:40,18.75
2025-08-20T03:06:45,16.52
2025-08-20T03:06:50,17.8
2025-08-20T03:06:55,18.93
2025-08-20T03:07:00,19.17
2025-08-20T03:07:05,19.24
2025-08-20T03:07:10,17.87
2025-08-20T03:07:15,16.74
2025-08-20T03:07:20,15.47
2025-08-20T03:07:25,16.73
2025-08-20T03:07:30,15.55
2025-08-20T03:07:35,17.72
2025-08-20T03:07:40,18.53
2025-08-20T03:07:45,17.05
2025-08-20T03:07:50,16.94
2025-08-20T03:07:55,17.36
2025-08-20T03:08:00,15.85
2025-08-20T03:08:05,18.71
2025-08-20T03:08:10,16.39
2025-08-20T03:08:15,16.13
2025-08-20T03:08:20,19.34
2025-08-20T03:08:25,15.93
2025-08-20T03:08:30,16.69
2025-08-20T03:08:35,16.51
2025-08-20T03:08:40,15.71
2025-08-20T03:08:45,17.91
2025-08-20T03:08:50,16.67
2025-08-20T03:08:55,16.67
2025-08-20T03:09:00,17.16
2025-08-20T03:09:05,15.58
2025-08-20T03:09:10,17.98
2025-08-20T03:09:15,16.41
2025-08-20T03:09:20,16.28
2025-08-20T03:09:25,19.11
2025-08-20T03:09:30,16.85
2025-08-20T03:09:35,15.49
2025-08-20T03:09:40,16.2
2025-08-20T03:09:45,17.48
2025-08-20T03:09:50,16.46
2025-08-20T03:09:55,18.16
2025-08-20T03:10:00,17.23
2025-08-20T03:10:05,18.41
2025-08-20T03:10:10,16.71
2025-08-20T03:10:15,18.2
2025-08-20T03:10:20,16.96
2025-08-20T03:10:25,15.77
2025-08-20T03:10:30,17.09
2025-08-20T03:10:35,18.21
2025-08-20T03:10:40,18.49
2025-08-20T03:10:45,16.33
2025-08-20T03:10:50,18.24
2025-08-20T03:10:55,16.71
2025-08-20T03:11:00,16.78
2025-08-20T03:11:05,16.09
2025-08-20T03:11:10,16.69
2025-08-20T03:11:15,16.76
2025-08-20T03:11:20,17.7
2025-08-20T03:11:25,16.13
2025-08-20T03:11:30,19.07
2025-08-20T03:11:35,16.89
2025-08-20T03:11:40,17.41
2025-08-20T03:11:45,18.53
2025-08-20T03:11:50,19.34
2025-08-20T03:11:55,19.27
2025-08-20T03:12:00,18.36
2025-08-20T03:12:05,18.28
2025-08-20T03:12:10,16.97
2025-08-20T03:12:15,17.42
2025-08-20T03:12:20,16.33
2025-08-20T03:12:25,15.67
2025-08-20T03:12:30,18.54
2025-08-20T03:12:35,16.9
2025-08-20T03:12:40,17.21
2025-08-20T03:12:45,18.56
2025-08-20T03:12:50,16.09
2025-08-20T03:12:55,17.16
2025-08-20T03:13:00,16.8
2025-08-20T03:13:05,17.0
2025-08-20T03:13:10,19.41
2025-08-20T03:13:15,16.78
2025-08-20T03:13:20,18.3
2025-08-20T03:13:25,16.81
2025-08-20T03:13:30,19.31
2025-08-20T03:13:35,16.45
2025-08-20T03:13:40,18.58
2025-08-20T03:13:45,17.08
2025-08-20T03:13:50,15.84
2025-08-20T03:13:55,17.67
2025-08-20T03:14:00,17.72
2025-08-20T03:14:05,16.84
2025-08-20T03:14:10,18.15
2025-08-20T03:14:15,15.99
2025-08-20T03:14:20,18.99
2025-08-20T03:14:25,17.62
2025-08-20T03:14:30,15.54
2025-08-20T03:14:35,17.7
2025-08-20T03:14:40,17.59
2025-08-20T03:14:45,17.52
2025-08-20T03:14:50,18.86
2025-08-20T03:14:55,15.87
2025-08-20T03:15:00,16.58
2025-08-20T03:15:05,18.32
2025-08-20T03:15:10,18.31
2025-08-20T03:15:15,19.22
2025-08-20T03:15:20,15.69
2025-08-20T03:15:25,16.18
2025-08-20T03:15:30,19.06
2025-08-20T03:15:35,16.58
2025-08-20T03:15:40,17.51
2025-08-20T03:15:45,19.26
2025-08-20T03:15:50,15.82
2025-08-20T03:15:55,17.99
2025-08-20T03:16:00,15.62
2025-08-20T03:16:05,19.01
2025-08-20T03:16:10,17.24
2025-08-20T03:16:15,15.7
2025-08-20T03:16:20,17.4
2025-08-20T03:16:25,18.07
2025-08-20T03:16:30,18.88
2025-08-20T03:16:35,17.92
2025-08-20T03:16:40,17.18
2025-08-20T03:16:45,16.44
2025-08-20T03:16:50,18.61
2025-08-20T03:16:55,16.7
2025-08-20T03:17:00,19.58
2025-08-20T03:17:05,19.19
2025-08-20T03:17:10,15.89
2025-08-20T03:17:15,17.69
2025-08-20T03:17:20,17.24
2025-08-20T03:17:25,16.9
2025-08-20T03:17:30,17.74
2025-08-20T03:17:35,19.14
2025-08-20T03:17:40,17.55
2025-08-20T03:17:45,16.93
2025-08-20T03:17:50,17.88
2025-08-20T03:17:55,16.69
2025-08-20T03:18:00,18.2
2025-08-20T03:18:05,16.68
2025-08-20T03:18:10,15.68
2025-08-20T03:18:15,18.77
2025-08-20T03:18:20,18.53
2025-08-20T03:18:25,18.37
2025-08-20T03:18:30,16.78
2025-08-20T03:18:35,16.0
2025-08-20T03:18:40,16.8
2025-08-20T03:18:45,15.68
2025-08-20T03:18:50,19.53
2025-08-20T03:18:55,17.9
2025-08-20T03:19:00,18.0
2025-08-20T03:19:05,15.93
2025-08-20T03:19:10,18.45
2025-08-20T03:19:15,17.39
2025-08-20T03:19:20,18.02
2025-08-20T03:19:25,18.4
2025-08-20T03:19:30,16.39
2025-08-20T03:19:35,17.81
2025-08-20T03:19:40,17.0
2025-08-20T03:19:45,16.73
2025-08-20T03:19:50,18.86
2025-08-20T03:19:55,16.31
2025-08-20T03:20:00,17.0
2025-08-20T03:20:05,18.04
2025-08-20T03:20:10,17.95
2025-08-20T03:20:15,18.4
2025-08-20T03:20:20,18.06
2025-08-20T03:20:25,17.79
2025-08-20T03:20:30,18.9
2025-08-20T03:20:35,18.05
2025-08-20T03:20:40,19.41
2025-08-20T03:20:45,17.29
2025-08-20T03:20:50,17.15
2025-08-20T03:20:55,17.05
2025-08-20T03:21:00,19.41
2025-08-20T03:21:05,18.37
2025-08-20T03:21:10,17.27
2025-08-20T03:21:15,15.84
2025-08-20T03:21:20,17.13
2025-08-20T03:21:25,18.54
2025-08-20T03:21:30,17.81
2025-08-20T03:21:35,16.13
2025-08-20T03:21:40,16.12
2025-08-20T03:21:45,16.07
2025-08-20T03:21:50,17.52
2025-08-20T03:21:55,18.87
2025-08-20T03:22:00,16.45
2025-08-20T03:22:05,16.21
2025-08-20T03:22:10,17.96
2025-08-20T03:22:15,16.02
2025-08-20T03:22:20,18.06
2025-08-20T03:22:25,18.7
2025-08-20T03:22:30,19.71
2025-08-20T03:22:35,18.35
2025-08-20T03:22:40,18.43
2025-08-20T03:22:45,16.84
2025-08-20T03:22:50,15.92
2025-08-20T03:22:55,17.76
2025-08-20T03:23:00,17.6
2025-08-20T03:23:05,17.45
2025-08-20T03:23:10,16.39
2025-08-20T03:23:15,18.32
2025-08-20T03:23:20,19.41
2025-08-20T03:23:25,15.89
2025-08-20T03:23:30,17.02
2025-08-20T03:23:35,18.47
2025-08-20T03:23:40,18.02
2025-08-20T03:23:45,16.23
2025-08-20T03:23:50,19.64
2025-08-20T03:23:55,17.54
2025-08-20T03:24:00,16.38
2025-08-20T03:24:05,18.84
2025-08-20T03:24:10,16.68
2025-08-20T03:24:15,17.34
2025-08-20T03:24:20,15.86
2025-08-20T03:24:25,15.85
2025-08-20T03:24:30,17.43
2025-08-20T03:24:35,18.82
2025-08-20T03:24:40,15.82
2025-08-20T03:24:45,15.92
2025-08-20T03:24:50,18.28
2025-08-20T03:24:55,19.46
2025-08-20T03:25:00,19.59
2025-08-20T03:25:05,19.49
2025-08-20T03:25:10,18.34
2025-08-20T03:25:15,17.82
2025-08-20T03:25:20,19.67
2025-08-20T03:25:25,18.24
2025-08-20T03:25:30,18.21
2025-08-20T03:25:35,19.32
2025-08-20T03:25:40,19.59
2025-08-20T03:25:45,15.96
2025-08-20T03:25:50,16.02
2025-08-20T03:25:55,16.79
2025-08-20T03:26:00,16.3
2025-08-20T03:26:05,17.06
2025-08-20T03:26:10,18.75
2025-08-20T03:26:15,16.47
2025-08-20T03:26:20,16.34
2025-08-20T03:26:25,19.15
2025-08-20T03:26:30,19.05
2025-08-20T03:26:35,17.29
2025-08-20T03:26:40,19.38
2025-08-20T03:26:45,17.39
2025-08-20T03:26:50,15.92
2025-08-20T03:26:55,19.69
2025-08-20T03:27:00,17.42
2025-08-20T03:27:05,18.97
2025-08-20T03:27:10,18.62
2025-08-20T03:27:15,19.69
2025-08-20T03:27:20,16.93
2025-08-20T03:27:25,16.58
2025-08-20T03:27:30,16.49
2025-08-20T03:27:35,18.82
2025-08-20T03:27:40,16.64
2025-08-20T03:27:45,17.79
2025-08-20T03:27:50,16.61
2025-08-20T03:27:55,17.64
2025-08-20T03:28:00,17.75
2025-08-20T03:28:05,18.85
2025-08-20T03:28:10,17.12
2025-08-20T03:28:15,18.87
2025-08-20T03:28:20,19.13
2025-08-20T03:28:25,17.31
2025-08-20T03:28:30,18.15
2025-08-20T03:28:35,19.48
2025-08-20T03:28:40,17.25
2025-08-20T03:28:45,18.96
2025-08-20T03:28:50,16.14
2025-08-20T03:28:55,17.63
2025-08-20T03:29:00,17.68
2025-08-20T03:29:05,16.73
2025-08-20T03:29:10,17.07
2025-08-20T03:29:15,17.89
2025-08-20T03:29:20,19.26
2025-08-20T03:29:25,18.06
2025-08-20T03:29:30,16.37
2025-08-20T03:29:35,17.76
2025-08-20T03:29:40,17.48
2025-08-20T03:29:45,16.61
2025-08-20T03:29:50,17.46
2025-08-20T03:29:55,17.28
2025-08-20T03:30:00,16.36
2025-08-20T03:30:05,16.23
2025-08-20T03:30:10,16.15
2025-08-20T03:30:15,16.34
2025-08-20T03:30:20,19.48
2025-08-20T03:30:25,16.93
2025-08-20T03:30:30,16.82
2025-08-20T03:30:35,16.73
2025-08-20T03:30:40,17.06
2025-08-20T03:30:45,18.72
2025-08-20T03:30:50,16.01
2025-08-20T03:30:55,19.82
2025-08-20T03:31:00,16.12
2025-08-20T03:31:05,18.79
2025-08-20T03:31:10,19.64
2025-08-20T03:31:15,18.76
2025-08-20T03:31:20,19.35
2025-08-20T03:31:25,16.74
2025-08-20T03:31:30,16.3
2025-08-20T03:31:35,19.35
2025-08-20T03:31:40,18.33
2025-08-20T03:31:45,16.52
2025-08-20T03:31:50,16.26
2025-08-20T03:31:55,19.84
2025-08-20T03:32:00,17.62
2025-08-20T03:32:05,18.48
2025-08-20T03:32:10,19.08
2025-08-20T03:32:15,17.91
2025-08-20T03:32:20,18.55
2025-08-20T03:32:25,19.69
2025-08-20T03:32:30,19.24
2025-08-20T03:32:35,19.34
2025-08-20T03:32:40,17.23
2025-08-20T03:32:45,17.51
2025-08-20T03:32:50,17.27
2025-08-20T03:32:55,17.51
2025-08-20T03:33:00,16.43
2025-08-20T03:33:05,16.47
2025-08-20T03:33:10,18.81
2025-08-20T03:33:15,16.27
2025-08-20T03:33:20,18.88
2025-08-20T03:33:25,16.88
2025-08-20T03:33:30,19.4
2025-08-20T03:33:35,16.06
2025-08-20T03:33:40,17.5
2025-08-20T03:33:45,19.4
2025-08-20T03:33:50,16.22
2025-08-20T03:33:55,16.04
2025-08-20T03:34:00,18.05
2025-08-20T03:34:05,18.91
2025-08-20T03:34:10,16.48
2025-08-20T03:34:15,17.82
2025-08-20T03:34:20,17.82
2025-08-20T03:34:25,17.73
2025-08-20T03:34:30,17.47
2025-08-20T03:34:35,16.36
2025-08-20T03:34:40,17.04
2025-08-20T03:34:45,16.9
2025-08-20T03:34:50,17.07
2025-08-20T03:34:55,18.89
2025-08-20T03:35:00,18.5
2025-08-20T03:35:05,19.93
2025-08-20T03:35:10,16.15
2025-08-20T03:35:15,17.01
2025-08-20T03:35:20,17.32
2025-08-20T03:35:25,19.43
2025-08-20T03:35:30,16.35
2025-08-20T03:35:35,19.8
2025-08-20T03:35:40,19.68
2025-08-20T03:35:45,16.91
2025-08-20T03:35:50,17.81
2025-08-20T03:35:55,19.83
2025-08-20T03:36:00,16.73
2025-08-20T03:36:05,16.67
2025-08-20T03:36:10,17.92
2025-08-20T03:36:15,19.44
2025-08-20T03:36:20,18.57
2025-08-20T03:36:25,17.09
2025-08-20T03:36:30,16.09
2025-08-20T03:36:35,16.5
2025-08-20T03:36:40,19.39
2025-08-20T03:36:45,17.03
2025-08-20T03:36:50,16.57
2025-08-20T03:36:55,18.01
2025-08-20T03:37:00,17.34
2025-08-20T03:37:05,18.59
2025-08-20T03:37:10,17.64
2025-08-20T03:37:15,18.24
2025-08-20T03:37:20,18.91
2025-08-20T03:37:25,16.8
2025-08-20T03:37:30,16.19
2025-08-20T03:37:35,18.01
2025-08-20T03:37:40,19.86
2025-08-20T03:37:45,18.22
2025-08-20T03:37:50,20.0
2025-08-20T03:37:55,16.3
2025-08-20T03:38:00,17.88
2025-08-20T03:38:05,18.69
2025-08-20T03:38:10,20.02
2025-08-20T03:38:15,17.82
2025-08-20T03:38:20,17.5
2025-08-20T03:38:25,17.02
2025-08-20T03:38:30,17.32
2025-08-20T03:38:35,19.03
2025-08-20T03:38:40,18.46
2025-08-20T03:38:45,17.8
2025-08-20T03:38:50,19.41
2025-08-20T03:38:55,18.64
2025-08-20T03:39:00,16.73
2025-08-20T03:39:05,18.78
2025-08-20T03:39:10,19.05
2025-08-20T03:39:15,18.42
2025-08-20T03:39:20,19.96
2025-08-20T03:39:25,19.34
2025-08-20T03:39:30,17.48
2025-08-20T03:39:35,18.18
2025-08-20T03:39:40,17.09
2025-08-20T03:39:45,16.71
2025-08-20T03:39:50,17.24
2025-08-20T03:39:55,18.78
2025-08-20T03:40:00,17.86
2025-08-20T03:40:05,17.43
2025-08-20T03:40:10,18.81
2025-08-20T03:40:15,18.35
2025-08-20T03:40:20,16.4
2025-08-20T03:40:25,18.69
2025-08-20T03:40:30,16.55
2025-08-20T03:40:35,19.74
2025-08-20T03:40:40,16.61
2025-08-20T03:40:45,17.67
2025-08-20T03:40:50,18.21
2025-08-20T03:40:55,17.8
2025-08-20T03:41:00,19.27
2025-08-20T03:41:05,19.65
2025-08-20T03:41:10,16.62
2025-08-20T03:41:15,20.22
2025-08-20T03:41:20,17.95
2025-08-20T03:41:25,16.26
2025-08-20T03:41:30,16.46
2025-08-20T03:41:35,19.16
2025-08-20T03:41:40,17.46
2025-08-20T03:41:45,20.1
2025-08-20T03:41:50,19.79
2025-08-20T03:41:55,19.14
2025-08-20T03:42:00,16.27
2025-08-20T03:42:05,16.79
2025-08-20T03:42:10,18.6
2025-08-20T03:42:15,17.54
2025-08-20T03:42:20,17.61
2025-08-20T03:42:25,17.13
2025-08-20T03:42:30,19.6
2025-08-20T03:42:35,17.52
2025-08-20T03:42:40,16.67
2025-08-20T03:42:45,18.43
2025-08-20T03:42:50,17.71
2025-08-20T03:42:55,19.4
2025-08-20T03:43:00,18.63
2025-08-20T03:43:05,18.94
2025-08-20T03:43:10,20.0
2025-08-20T03:43:15,17.41
2025-08-20T03:43:20,19.81
2025-08-20T03:43:25,17.78
2025-08-20T03:43:30,19.68
2025-08-20T03:43:35,20.18
2025-08-20T03:43:40,17.18
2025-08-20T03:43:45,17.39
2025-08-20T03:43:50,18.24
2025-08-20T03:43:55,16.86
2025-08-20T03:44:00,19.5
2025-08-20T03:44:05,16.42
2025-08-20T03:44:10,18.64
2025-08-20T03:44:15,18.55
2025-08-20T03:44:20,19.27
2025-08-20T03:44:25,18.86
2025-08-20T03:44:30,17.84
2025-08-20T03:44:35,18.78
2025-08-20T03:44:40,20.2
2025-08-20T03:44:45,16.5
2025-08-20T03:44:50,19.91
2025-08-20T03:44:55,20.25
2025-08-20T03:45:00,20.09
2025-08-20T03:45:05,17.78
2025-08-20T03:45:10,16.37
2025-08-20T03:45:15,18.13
2025-08-20T03:45:20,17.16
2025-08-20T03:45:25,18.33
2025-08-20T03:45:30,16.99
2025-08-20T03:45:35,19.88
2025-08-20T03:45:40,19.99
2025-08-20T03:45:45,18.77
2025-08-20T03:45:50,18.25
2025-08-20T03:45:55,17.97
2025-08-20T03:46:00,16.65
2025-08-20T03:46:05,16.46
2025-08-20T03:46:10,18.16
2025-08-20T03:46:15,18.4
2025-08-20T03:46:20,19.37
2025-08-20T03:46:25,18.99
2025-08-20T03:46:30,18.28
2025-08-20T03:46:35,16.5
2025-08-20T03:46:40,20.09
2025-08-20T03:46:45,20.19
2025-08-20T03:46:50,17.76
2025-08-20T03:46:55,17.71
2025-08-20T03:47:00,17.48
2025-08-20T03:47:05,18.21
2025-08-20T03:47:10,16.61
2025-08-20T03:47:15,18.12
2025-08-20T03:47:20,19.23
2025-08-20T03:47:25,17.66
2025-08-20T03:47:30,20.3
2025-08-20T03:47:35,19.08
2025-08-20T03:47:40,16.69
2025-08-20T03:47:45,20.17
2025-08-20T03:47:50,19.81
2025-08-20T03:47:55,19.61
2025-08-20T03:48:00,18.8
2025-08-20T03:48:05,18.29
2025-08-20T03:48:10,18.29
2025-08-20T03:48:15,20.41
2025-08-20T03:48:20,17.23
2025-08-20T03:48:25,20.01
2025-08-20T03:48:30,17.84
2025-08-20T03:48:35,19.49
2025-08-20T03:48:40,18.7
2025-08-20T03:48:45,17.81
2025-08-20T03:48:50,19.81
2025-08-20T03:48:55,20.27
2025-08-20T03:49:00,20.43
2025-08-20T03:49:05,18.31
2025-08-20T03:49:10,18.55
2025-08-20T03:49:15,18.9
2025-08-20T03:49:20,17.69
2025-08-20T03:49:25,19.57
2025-08-20T03:49:30,17.33
2025-08-20T03:49:35,19.44
2025-08-20T03:49:40,17.4
2025-08-20T03:49:45,17.95
2025-08-20T03:49:50,16.6
